Text,Sentiment
imrankhanpti pmln jb apni fmly laash pe politics kr rae tu usy awam ki laashon ki kya fkr honi pm imran khan,1
siasatpk aleem khan wo bnda ha jiski wajah se pti punjab assembly me pmln se kam seats le payin us ny paise le kr,1
seedhay sadhy pukhtoons ko siyasat nahi karni aati leken jab karty hain tu per clean sweep kar dity hain rip mma,0
maryamnsharif pmlnmedia pmln zindabad,0
farmaishein tou dekho is masoomqaumimovement ki jaib mein nahin dhaila dekhne chale mela yeh4halqe band hi rahe,0
imrankhanpti pti i k liye injoye,0
koi to rok lo marvisirmed primeministerimrankhan,0
saad rafique kei haarnei ki khushi hee alag hei thank god khan won all his seats leader primeministerimrankhan,0
chkashifali20 mughalkb qk unhy pata hy unhy bi muft mn jail mn daal dia jy ga ap unki is baher jany wali baat ko,1
massiverigging go imran go dhandhli ka shor daly rakha khud 5 sal aj apni bari aae to recounting hi rukwa di,1
phle apni language dkh lo awam ne tm logon ki esi kute wali ki h k ab tm log kafi arse tk rote rahoge,1
rehamkhan1 reham khan ap to roty he raho aur hum naya pakistan enjoy krty hain nayapakistan,0
meri baat lekh lo yeh admi pti mai plant kia giya hai smqureshipti,1
pmln ki gov jaty hoy faida day hi gai allhamdulilah pmlaptop,0
na 48 sy pti jeeti hai 9 95 women turnout hai,2
karachi walo chaa gye ho lahoriyo masla kya hy yar electionpakistan2018,0
awaheedmurad cj ko abi pata nahi k ager pmln pp ki hakumat baan gai tu,1
yaad e maazi azaab hai ya rab,1
amirhussainpti how koi farward block ban gya hai pmln ka,2
rafftarnews lakki pk 91 ro ne pti umidwar johar khan ki dobara ginti ki darkhwast manzor kar li ginti shuro khadim niazi,2
dulhan ok koi dhandli ni hoi pmln jeet jati tu koi dhandli ni thi siraf soch hai k bssss hmesha pmln jeett,1
kaptan tery bugz main bary bary minaar giry fata ke sb sardar giry muzhub ke theekydar giry ik nahra lagana chah,0
minhal512 pti kay paas phir koi power nahi hogi lol,1
zindagi me pehli baar kisi pm ki speech itne shoq se beth k suni hai election2018 imrankhan,0
mubasherlucman saray pmln kay hongay donkeys,1
mubarak ho imrankhan plz don t forget us plz ab wado ko yd rakhna or dusrooo ki trha humy truck ki batiii k pichy na lgana or humaryyy khawabo k sath na khailna or humary khabooo ki tabeer main apna hissa zroor dalna best of luck allah ap ko istqamat atta kary ameen,1
rajaqusian bookfriendstore yar agr jalsy se seat jeeti jati tu pti lahore ki saari seats jeet leti ss ne lahore m,1
ke bahadurabad markaz pohonch gaye donoo parties ke pti per dhandli ka ilzam,2
qayyumabad se ballot paper mile hn ppp aur mqm k ye kya chal raha hai,1
asifalisandhu shaid ap ko pata nae ye sb log ik ko apni bahinain paish kr chukey hain,1
pti kurram saddar mian iqbal imran khan ka musheer muqarar pti kurram ke karkono ka jashan,2
hinaparvezbutt aur bibi kis trah mandate bnta pmln 129 pti pmlq ally in punjab seat adjustment 123 07 13,1
faisalabadiyon ko jitna marzi paindu keh lo lekin ye log mutton or khotay k ghost mai faraq janty hai n,0
draliya7 aur wo nahal jahngeer tareen ke apni aur pti ki bajian de k mna aur mpa khared raha ha,1
ayaz sadiq ka pmln q se rabta gadhy ko baap bnany wala hisab,1
political angoothha chhaap ya public ko thhengaa jald pata chalega imrankhan,1
waila1no parishyz aai aai pti ai,0
aleemkhan pti sir hum ne karamat ko jitwa diya pti zindabad apke halky waly jahil nikly,0
naz sakina sari jiyala faimily ko pti tk laya hun 2014 sy 2018,0
han je ap nay jeetna tha,1
rabiaanumm das ruppey ki pepsi pm hamara sexyy electionpakistan2018,0
jibran nasir ky dramay bhi kaam na aye unky electionpakistan2018,1
wahhhh walllaaaa wallaaaa amir liaqat jeet gya mainnahiharoonga aap nahi hary electionresults2018,1
maine pighla diya patharon ko ik tera dil pighalta ni hai,0
agr pakistani awam ko yad ho to nawaz words agar imran khan pti ko vote dia to zardari ajae ga allah al al haq hai,1
pti chairman imran khan ne mumtaz bhutto ko islamabad talab kar liya sindh me ehm zimevari milne ka imkan,2
sulemansharif82 jajipmln pmln bend nahin balkay app kay aba ji bend ho gey,1
wo khutta khan tum jaisy logon k liya hee to aaya hai tk tum logon ko bhayai phalany ma koi mushkl na ho,1
imrankhan ko wazir azam banny phar dil k ghahrayo se mubarak bad pesh karta hoo,0
pory pakistan kyi jeet ha pti kyi jeet nhi allah tera sukar ha,0
iqrarulhassan aslam o alikum iqrar bhai kia hal ha bhai jan men ap sy ik zarori bat krna chahta ho plz ap apna mo,2
i agent101 alirazatweets hamid khan lazy bnda hai uski zrorat nahi wo pti ka khilaf bhi hai,1
dho dala balle ne in sab ko,0
waqasified halaf na lainay ki baat bywaqoofi hay yah tu pti ko khula maydaan dainay wali baat howi assembly k,1
imrankhanpti puri campaign wazir e azam karachi se ke naaray pe chali hy mqm ko koi mouqa mat de acha hoga bas,1
dobara ginti pti ki 7 seat kum khaqan abasi ameer maqam yusaf rza gilani mrtaza abasi dir se mma fsl abad se pmln krachi se ppp kamyab,2
aap ka vote b imran k naam tha ya nhe hum to kashmiri han 3 saal bd elections hun gy still pmln ka raaj hai,0
yeh bht bari lanat hai pti mai is ko nhi hona tha,1
kisi ne yahoodi banaya kisi ne nashayi banaya kisi ne zani banaya magar allah ne wazeer e azam banaya imran khan,0
pti walay hr cheez pe naya pakistan ki tasbeeh parh rahay hain aur mai abhi tk dhund rhi hun,1
iqtedar or badishaiyat kisi ki miraas nai pml n ppp or mma apna shekist man jain koi dandeli nai hoi hai pti malik a degarzi,2
karachi is most important city of pakistan yar yahan karobar chalta pora mulk yahan se control hota wafaq k sath,0
tabdili asaa aye toba laant,1
altaaf bae ka mazaaq nahi hai,1
rok sako to rok lo ma na bi 30 vote lay liye ha hurrah electionresults2018 ayeshagulalai,1
her taraf bht sakoon hai lagta hai pti walay jeet gaye hain p iykwim,0
congratulations ik allah pakistan ko izzat de,0
mantaa hai bhai ko ghalib dekhatay dekhatay ghalib agya kesa diya electionpakistan2018,0
pashtoonkhan sa gondal ptiofficial murtazasolangi kr li bakwas mil gaya sakoon tmhara masla ik ni,1
pmln walo pr bilkul b yaqeen nahi khas khawaja takhti pr good decision,1
sabsecute shakal allah ki banae hoi h agr koi tumhari shakal ko itna close kr k naam dy koi em not pmln supporter,1
islamabad sobay kay azad umeedwaron kay sath hamara rabita jari hai yaqeen hai punjab main bhi pti hi hukomat banaye gi naeem ul haq,2
karachi se pti jeet gae koi bataega karachi me media k allawa kha the,2
rmshazib wah kya bat hy pti zindaabad,0
pml n walon taman jamaton k sath bahir niklo aur apny quaid ki qurbani ko raiga na janay do aur election kaladam ka elan karo,0
tum pti ki chalri ho na abhe dhoka ni mily ga,0
kamal hai yaar khan sahab k khitaab k waqt hi bijli chali gayi absirfimankhan imrankhan electionpakistan2018,1
lekin hamain pata hai ke mqm ke sath kya hua hai like rashid latif said khoon tou nikal raha hai lekin pata nah,1
karachi pti ke cinyar joshile krkon ne apna auto pti ke name kr diya jeyeeeee imran khan,0
wuzgar hahahahaha ab inko ye samjhana shuru karo k mulk ko sahi karna akailay imrankhan ki zimdari nahi,0
adiala jail say yeh baaten koi cheekh cheekh kar keh raha tha,1
umeed hai k ap mqm ya pmln k supporter hain,1
woh tu theek haiii ik ki sath sare leader corrupt hain us ka kya kahoge,1
insha allah ik itne achy kaam kary ga pakistan ky liye including karachi ky log us ko next time dobara vote denge,0
cmshehbaz atikarehman bhai tusi laina ae ya fazloo day mashwaray tay ander hona ae electionpakistan2018,0
ghurbat kesy khatam krni hy ye seekhny hm apni teams china bhejen gy pti umeed krty hn i k mazi k adhoory mamlat ko aagy barhae ga japan,2
gallinews pakistan general election main party ki sabse badi jeet ke baad india ke baare main kiya kaha imrankhan ne pakistanelec,2
na70 gujrat se bhi pti,2
imubashar21yah1 drsmfanclub sadiakh11995848 nai bhai ppp or plmn k support abi b pti ko galta he smjhtay han,1
dear ex bhabhi aap paidaishi hee aisi hain ya ik kay dukh nay aisa kar diya hai bhabhi jan move on in life by g,1
yay mera naya pakistan hai na haraam khaye gay na haraam khanay day gay,0
agar wazeer e azam house main nahi rehna tha tou mujhykiyunnikala adyala jail sy dardnaak cheek electionpakistan2018,1
azmabokhari dollar 123 azma pmln kay muin par chapairrrrr rok ssko to rokk loooooo,1
noumi00012538 main nhi manta nay pakistan ko jb tk imran khan kch change nhi krty note pti supporter hu,1
saleemfarrukh ghulam ibn e ghulam ibn e ghulam doc sb apki halat sirf aik nokri ki mohtaj hy jo foj ny apko di a,1
naay pakistan k sath bohat sa lootas b mubarak jinki pehlay to pti sa hatti thi aur aj ik ko duain day rhay hain,1
jis nay shah mehmood ko mpa ki seat main harya hai us ko pti main shamil kar kay minister bano plzz,2
bhai jan mayoosi na philaen apni raye apny tk rakhen pmln ko punjab hakoomat lazmi bnani chahiye,1
lyaarii i love youuu lyari rejected bibi ka beta electionresults,0
prettybeenish pakistan wahid mulak hy jahan 1 harya houya bandya ko 75000 ki lead dy kar jitwa diya jata hy waa ge,1
buht barrhi naiki ki he pti ne ye khas kar upper or lower dir k awam se hahh,0
kia pti punjab may government banasakti ha,2
pti ka punjab mein hakoomat bananay k leay aazad arkan se rabtay shuroo electionpakistan2018,2
swabi pk43 1 rangaiz pti 26331 2 sajjad mma 13472 3 sheraz pmln 11595 4 faisal anp 4299 5 ishfaq ppp 3332 6 sarfaraz ind 3323,2
q na naye pakistan main aesa ho k result jaisa bhi hai app apni man pasand field main ja saktay hain q k jis kaam ka shauq ho who bnda acha karta,0
dimagh chal gya hy is ka inko pata hy aik bar punjab gya hath se pti k pas phir kabhi wapas nahin hoga,1
shamajunejo abid ppp yeh bhi teaiz hain saray independents se stamp paper per sign keva lia hay k kuch liye baghair ik ko support kia hay,0
shireenmazari1 phele reservation thea ab tu pouri dunya kah rahee hai ab aisa tu ni huta pti jeeti tu elections fair na jeeti tu dhundali,1
waqasabbasi17 imrankhanpti phir kehtay hai ik u turns leta hai,1
jab tumse nazar takraai sanam jazbaat ka ik tufaan utha tinke ki tarah main beh nikli tinke ki tarah main beh nikli,0
aah meri hai tabassum tera is liye dard bhi rahat hai mujhe ab nahin dil main mere shauq e visaal ab har ik shai se faraghat hai mujhe ab na woh josh e tamanna baqi ab na woh ishq ki vehshat hai mujhe ab yunhi umar guzar jaye gi ab yehi baat ghaneemat hai mujhe,2
breaking news zulfiqar khosa ki seat pti ky hath sy nikal gai,2
pm khan pm or ab ya sun rha han prvez khetk narz ho gya ha ik sa cm na banana pr,2
aleemkhan pti punjab pm pti sy hi lana hy please,1
aesa to rangers walon nay mqm kay sath bhi nahi kiya bro,1
umarcheema1 gutter cheemay tu kitna ganda admi hay me tu sochta hn k khandan walo k sath kon talaq rakhta ho ga,1
mqm k liye tuff time agar ittihad kia phir karachi mai koi taraqiyati kam howa to pti agar nahi howa to mqm zimadar hamesha ki tarha abidifactor,0
nayapakistan abh tak nend ka masla hal nhi howa bhae kia scene haj ye hum single logn ko nend q nh ati bhae pta ni,1
imtariqkhosa murtazaviews fauziakasuri yeah chawal london mai ns ki jotiyan zubaan sai saaf krta hai or abb ik k,1
imrankhanpti hahaha phir tou adhi hojaen ik iskee,0
ik k khilaf saray chor ikathy ho gaye or patwari rigging ka rona ro rahay hain p poor patwaris,1
alizakhan92 jazzibaenazar wuzgar imrankhanpti ptiofficial ma khud lahore creem blok sa hon yahan sa himad az,2
naeemzarrar 100 agree yahan har koi arastoo bana betha hai let ik deside,1
ye kam sirf pmln hi krti he aur koi nhi,2
92tv hd karachi east k awaam ne mqm south se pppp ka safaya kardia korangi mqm or malir pppp k sath raha central ki awaam ka,2
khsaad rafique aslam o alikum pti imran khan ko ab khalai choor likhoo or khalai pm bi,1
yahan pmln hoti to unki speech orange train se shuru hoke metro bus pe khatam hoti,1
allah sabar dey aur aur rona naseeb karay,0
hinaparvezbutt bus kar d madam pmln is finish now kun apna time waste kar rai ha ap,1
hinaparvezbutt yahan se kuch nhe nikalne laga pti ki tareefen karo,1
klasrarauf pti molana ko ruwatehilal committee ka c man laga de bus jo saal baad a k kahe kal eid h,0
nayapakistan imran khan zindabad hope it s come good for pal and bring prosperity,0
ajj saray pmln walai meri tweets like ker rahay hain nayapakistan p,0
mazak nahi ab bas pti ka show dekhty hain moka mokaaaa,2
farhankvirk ye banda pti se nikal dein tu hime kitna nuksan ha andazan,1
relax guys punjab govt bananay ka plan b hai abi pti kay pass,0
birth nudes ik win bt puri karo apni ab,0
ooo bhaiii china na 2arb dollars ka loan dea hy,1
election2018 kpk me pti ka raaj sindh ppp k naam punjab me pml n aur pti me sakht muqabla ch nisar 30 saal me pehli bar out mqm bi murjh,2
pakistan bhar k logo ka atemad arriel k bad imran khan per electionpakistan,1
imrandhamrahppp ri4zkhan na5 mma na15 pmln na24,2
numbers dekhay too pti sa zaida hain oppostion ka psss kewoon ka niazi urr pervaiz elehai ki 4 seats wesa hee,2
abidifactor its sumaira bhai jaha ppp or pmln ko support kiya wahi pti ko bhi sahi,0
i think imran khan ne apni team already decide ker li hai ham sab ko chahiyae khan ko pressurize na kiya jai,1
aur woh khilai makhloq jahangir tareen nikla jo nayapakistan bananay mein apna bharpoor kirdar ada kar raha hei,0
samrakhan15 modifiedvikas imrankhanpti jali na teri how many children ik has infinite,1
hassan k82 independent apna samjho,0
or karachi k subha,0
imran khan great leader hain insan ki fitrat ha k wo apnay pait ka sochta ha lekin imran khan greebo masakeenoo ka,0
pti nai ktni jeeti,2
zebrashid uncle murad saed ka kiya bna nzr nhi aya us k bgher to pti aey jesy bgher ptti k chaye,1
na mumkin sirf wo chez hy jisko ap except krlain ky yh na mumkin hy ik,2
hafsa34873401 kitnay baja otha tha pti walay,2
lou bc yeh bhi agaye sb behti ganga mien haath dhou rahy hain,1
agar ya sach ha to khappay khul gae,1
independents mila kar pti a rhi ha,0
pakistan has pacewala and india has chaiwalla pakistan votes imrankhan as prime minister,0
psychoo says ye b pmln ka ho ga jo fooj ko gali day raha hay,1
is andheray may b ujalay ki koi kiran mili khushi is baat ki hai k sb blind trust nhi krtay very well said girl,0
mulak jo jagnye kay bad ab yeh qoam tum say bhe hisab managye gye apni team ko theek rakhna kyu kay yehe team tumko dabo sakti hai,1
karachi ko banao buss ghurror gya bhaar men karachi ko banado mera vote ik ka next time,1
abtk pak khanewal say azad umedwar syed fakher imam pti main shamil azad arkan ki bani gala amad pti main shamoliat ka elaa,2
zaidzamanhamid you r right sir yeh pti ky jawan nahi noon league ky ghundy hain,1
asimdbz o really ik ta hayat na ahal insan jisay humary mulk ki adalat na ahal karti hai wo mulk kay liye kar raha ik corrupt insan,1
allah un ko jannatul firdus atta farmaiy badkismati sey junaid imran khan ke kamyabi ke din hum mei nahe hain,1
afaqhus wuzgar ab dekhna mqm jeet jaay gi ab mqm kahay gi karachi main kah yeh hai tumhare vote ki auqaat,1
wajih sani wajeh sahab us wqt bhi hakoomat kerny walon ki nazar main yeh baat galat thee aj bhi galat hai jo b,2
pti ka pehla karnaama,1
mqm bhi khalayee makhlooq ki imrani laundry mn dakhil puraney chehrey naya pakistan ke wazir ar musheer bun gaye,1
kaptaan treat imrankhan,0
ya sab pti ke campaign pti k propaganda cell ka hisa ha k noon k logno ke waja say vote mustrad huway ya makrana,1
plz ptv ko b update keren kisi b channel ko ptv se agay nai hona chahiye,0
aray chamatkar pe chamatkar bohoot na insafi hai re insaf wali party beinsaaf kyoun horahai hai,1
chkhizaraslam haha acha to pmln waly naye pakistan men ni aye,0
javedchaudhry hum shakhsiyat ko nhi karkardage ko dekty hai pti ne delivers kiya hum ne pir se os se zyada mandate diya,0
hum pakistan ko aisey chalayenge jaise pehle kabhi kisi ne nahi chalaya his pledge imrankhan electionresults2018,0
sabirshakirpk sabir shakir sb aap ko ik ki taraf say kia milta hai kabi to haq ki b baat kar liya karain plz har waqt ik ki maala jappna chor dain,1
layyah na 187 pti k abdul majeed khan niazi 96306 vote lay kr kamyab sardar bahadar sehar ny 88225 vote hasil kiye,2
imrankhanpti hum pti chairman janab imran khan sb se demand kerty hai k jaldi ptv sports ko sattilite per dubara awm k lay laya jai,0
modi ku ja yaar tha ghaddar tha abb kiya hoya ju khan hu gaya shame shame,1
pti win pakistan zainda bad pak army zainda bad,0
humne inko punjab ma hukamat ni banne dena agr pti ki leadership ne koi softhand dia tu sb se pehly ma ehtjaj k liye niklo ga yeh qatal hain model town k masoom logon k,1
lahore punjab assembly kay 15 azad araken ka pti main shamoliyat ka faisla aaj imran khan say bani gala main mulaqat ho gi,2
ptiofficial yr pti walo plz apni zabaan me tweet kar lia karo apni zabaan ko forgh deni chahye ab tabeeli layenge,1
karachi jaag gaya hai insha allah pti 15 na seats wahan se jeetegi,0
karachi walaon dil khush kar dea aj main fakar say keh sakta hoon i am from karachi,0
siyasi01 han ik musharaf sa b 110 seats ka mutaliba karta tha mill gyya tha us k sath log zia ka tana dety ya bho,2
ptiofficial imrankhanpti mashallah g mubarak ho inshallah pti,0
wo jo kehte the karachi ko sooba banao dhul gae poori tarah pti se electionpakistan2018,0
imrankhanpti hazoor ka iqbal buland ho katputlipm massiverigging electionpakistan2018,1
ik aur uske supporters pr tanqeed to hoti rhe gi lekin phle pakistan jo hum sbka mulk he koi jeete ya hare rehna tbhi hum sab ne yahi hai,2
