,Text,Sentiment
704,جس کام کے بارے میں آپ سوچنا نہیں چھوڑ سکتے ،اس کام کو پایۂ تکمیل تک پہنچانے کیلئے کوشش کرنا بھی نہ چھوڑیئے ۔,1.0
705,بھول گے ھیں اسی لیے تو ابھی تک عمل نھی کیا اپنی بات پر,1.0
706,دیکھے هیں بهت هم نے هنگام محبت کے آغاز بھی رسوائی انجام بھی رسوائی,1.0
707,آج ملنگی بہت اداس ہے,1.0
708,مجاہد اعظم مولانا غلام اعظم نے اپنی جوانی سے بڑھا پے تک صبر ،عزمیت اور مسلسل جدوجہد کی تاریخ رقم کر دی ۔۔۔۔۔۔۔۔اس۔۔۔,0.0
709,جس سے کوئی خطا ہوئی ہو کبھی۔۔۔ ہم کو وہ آدمی ملا ہی نہیں ۔۔۔۔۔۔۔۔۔,1.0
710,حملوں سے خوفزدہ نہیں ہونگے ، حملہ آور نو مسلم اور واچ لسٹ پر تھا، کینیڈین وزیر اعظم,1.0
711,گناہ انسانی روح کے لئے زہر کا درجہ رکھتا ہے,1.0
712,ہلکی غذا لو سوپ پیو,0.0
713,ذرا سی لا پرواہی بہت سب کچھ برباد کر دیتی ہے,1.0
714,بادام۔ بیش بہا فوائد کا حامل جسمانی اور دماغی قوت اور قوت حافظہ میں اضافہ کرتا ہے دماغ اور آنکھوں کے لئے بہترین۔۔۔,0.0
715,لاہور: اجلاس کی صدارت خواجہ حسان نے کی۔,2.0
716,سر جی۔بائیس توپوں کی سلامی ھے اس عقل پر جو اتنے تجربے ، ملکی نقصان،عمر کے اس حصے ، کے بحدآگئی آپکے بقول۔قوم پر یہ احسان ھے ¿¿,1.0
717,ﻭﮦ ﭼﺸﻢ ﻓﺘﻨﮧ ﮔﺮ ﮨﮯ ﺳﺎﻗﯽﺀ ﻣﯿﺨﺎﻧﮧ ﺑﺮﺳﻮﮞ ﺳﮯﮐﮧ ﺑﺎﮨﻢ ﻟﮍ ﺭﮨﮯ ﮨﯿﮟ ﺷﯿﺸﮧ ﻭ ﭘﯿﻤﺎﻧﮧ ﺑﺮﺳﻮﮞ ﺳﮯﺍﻗﺒﺎﻝ ﺳﮩﯿﻞ,1.0
718,پتھرو تمہاری اوقات ھے کیا۔۔۔؟؟؟اس شخص کا دل ۤاف توبہ،،،،!!,1.0
719,آگیا ماہ محرم بچھ گیا فرشِ عزا عرش سے انسو بہانے آگئی ہے فاطمہ ع زیادہ سے زیادہ شیئر کریں اور کمینٹ کریں —,0.0
720,حجر اسود:وہ سیاہ پتھر جو بیت الله کے جنوب مشرق میں دروازے کی بائیں طرف والے کونے میں باہر کی طرف نصب ہے ۔ یہ پتھر جنت سے زمین پر آیا تھا۔,0.0
721,میرے جذبات سے واقف ہے میرا قلمدھرنہ لکھوں ڈرامہ لکھا جاتا ہے,0.0
722,اپنے عزیزوں کو نشے کی لعنت سے بچائیں,0.0
723,نئے بجلی میٹرز کے حوالے سے خبریں بے بنیاد : وزیر اعظم معائنہ کمیشن,1.0
724,ڈالر کا کمال هے جناب,0.0
725,ایک چہرے په کئی چہرے سجا لیتے ہیں لوگ,1.0
726,فلسفہِ محبت کی تقریب ِرونمائی براہ راست نشر کیوں نہیں کی؟,1.0
727,بجلی کی نرخوں میں اضافہ ہم نے نہیں نگران حکومت نے کیا: خواجہ آصفتب وزیر بجلی مصدق تھے وہ اس بات پرمیاں ساب کوبہت پسندآئے آج وہ مشیرشریف ہیں,1.0
728,BBC Urdu - ایشیا کا قدیم محمد ن سپورٹنگ کلب مشکلات میں,1.0
729,کے اہتمام علماء کا انوکا اجتماع جس میں سنی، شیعہ،بریلوی، دیوبند اور اہلحدیث تمام مکاتب فکرکے علماء 1 چھت کے نیچے جمع،1 جگہ باجماعت نمازکی ادائیگی,0.0
730,عشق کے روگ مار دیتے ھیں ۔۔۔,1.0
731,یاسرٹھیک ھے ۔ذوالفقار کے پلے کچھ نہیں ۔ایجڈ بھی ھے ۔فاسٹ بالروں کاتواللہ ھی حافظ ھے ۔,1.0
732,مہدی روحانی آیی ایس او المصطفی یونٹ گمبہ سکردو کا34 واں صدر منتخب,0.0
733,آیا نہ ہوگا اسطرح حسن و شباب ریت پر گلشن بتول کے تهے سارے گلاب ریت پر عشق میں کیا لٹائیے عشق میں کیا بچائیے آل نبی نے لکھا سارا نصاب ریت پر,0.0
734,سر جی ! ترجمہ ؟؟,2.0
735,بس پڑوس ملک سے بھی جاننے والے کافی ہیں ۔,0.0
736,گلی گلی نگر نگر عمر عمر سیدنا عمر فاروق رضی اللہ تعالی عنہگلی گلی نگر نگر عمر عمر سیدنا عمر فاروق رضی اللہ تعالی عنہ,0.0
737,کپتان صاحب وہ جو کے لئے چندہ لیا تھا خدا کے لئے اتنا ہی بتا دو کہ کتنے اسکول بنائے کہاں تک پہنچا؟ چندے سے انقلاب۔۔۔,2.0
738,ﺩﺑﺌﯽ ﭨﯿﺴﭧ، ﭘﺎﮐﺴﺘﺎﻥ ﻧﮯ ﺁﺳﭩﺮﯾﻠﯿﺎ ﮐﻮ 436 ﺭﻧﺰ ﮐﺎ ﮨﺪﻑ ﺩﮮ ﺩﯾﺎ اسٹریلیا 39 رنز بنا نقصان کے,0.0
739,لاہور: میرے ہسپتال میں غریبوں کا مفت علاج ہوگا۔ میرا,0.0
740,یزید کی وکا لت نہ کیا کر حسینؑ نجات کا سفینہ ہے نظر آتاہے جس میں چہرہ کربلا تو بس اک آئینہ ہے,0.0
741,امریکہ میں انگریز سنگر نے پاکستان کے حق اردو زبان میں گانا گا کر پاکستانیوں کے دل جیت لیے,0.0
742,عمران نیازی اور ان کے روبوٹس کی ڈکشنری الگ کی جائے ۔ ان کی هر ٹرم کا معنی رائج ڈکشنریوں سے الگ هے ۔,1.0
743,ساڈے پینڈوواں دیاں مانواں شہر وچ آ کے وی اپنے پُرانے طریقے نئیں چھڈدیاں چھج نال گندم صاف کر کے پسوانی,0.0
744,ہمارا یہ مطالبہ ائینی ہیں ۔۔ خالد مقبول صدیقی,0.0
745,ڈانگ بردار پشتون انصافی کی وارننگ شاٹسکے باوجود جتنے بھی دھرنامکینوں سے بات ہوسکی وہ تمام افراد چندہ اکھٹاکرنے کو پر جوش مگر روزی کمانے سے بیزارتھے,1.0
746,پهر بهائی مجهے DM میں بتا دیں میں جاننا چاہتا ہوں کون ہے وہ--,0.0
747,دعا ایسا خوبصورت عمل ہے جس میں مانگنے والا اپنی پریشانیاں اور مشکلات 1/3,0.0
748,ہاہاہاہانا کیا کرو نا یار اگلی دفعہ پھر کوشش کر لینا :p,0.0
749,ﻮﮔﻮﮞ ﺳﮯ ﺩﮬﺮﻧﮯ ﮐﮯ ﻟﯿﮯ ﭼﻨﺪﮦ ﻣﺎﻧﮕﻨﮯ ﻭﺍﻻ ﺍﭘﻨﺎ 300 ﮐﻨﺎﻝ ﮐﺎ ﺑﻨﯽﮔﺎﻟﮧ ﮐﺎ ﮔﮭﺮ ﮐﯿﻮﮞ ﻧﮩﯿﮟ ﭘﯿﺞ ﮐﺮ ﺩﮬﺮﻧﮯ ﮐﮯ ﺧﺮﭼﮯ ﭘﻮﺭﮮ ﮐﺮﺗﺎ؟؟,1.0
750,ڈیزل ڈیزل کردی وے میں آپے ڈیزل ہوئ۔ سدو وے مینوں ڈیزل خان عمران نہ آکھے کوئ,1.0
751,لفافہ ھے بڑی چیز جہان تگ و دو میں پہناتا ھے بے شرم کو تاج سر دارااقبال سے معذرت کے ساتھ,1.0
752,رسول اللہ نے فرمایا:تم سے پہلی امتوں میں کچھ ایسے لوگ تھے جن سے فرشتے باتيں كرتے تهے اگر میری امت میں کوئی ہوتاتووہ عمرہوتے,0.0
753,اس کے بچوں کی تعداد دو ھے یا چار صرف یه بتادو اور اسے کھو زکوات کھانی بند کردے اور ٹیسٹ کرواکے بتاؤ که عمران نشئی تو نھیں,1.0
754,ﻓﻀﺎ ﺳﮯ ﮔﺮﺍﯾﺎ ﮔﯿﺎ ﺍﻣﺮﯾﮑﯽ ﺍﺳﻠﺤﮧ ﺩﻭﻟﺖﺍﺳﻼﻣﯿﮧ ﮐﮯ ﮨﺎﺗﮫ ﻟﮓ ﮔﯿﺎ: ﺭﭘﻮﺭﭦ,1.0
755,ملول تھا دل آئینہ ہر اک خراش کے بعدجو پاش پاش ہوا اک خراش بھی نہ رہی,0.0
756,سپریم کورٹ نے حلقہ پی پی تین سو بتیس بورے والا سے رکن پنجاب اسمبلی یوسف کیسال کی رکنیت بحال کر دی۔,0.0
757,ﻃﺎﺭﻕ ﺑﻦ ﺯﯾﺎﺩ ﺍﮔﺮ ﺁﺝ ﺯﻧﺪﮦ ﮨﻮﺗﮯ ﺗﻮ ﻋﻤﺮﺍﻥ ﺧﺎﻥ ﮐﻮ ﺍﺗﻨﺎﺿﺮﻭﺭ ﮐﮩﺘﮯ ﮐﮧ ﺑﯿﭩﺎ ﮐﺸﺘﯿﺎﮞ ﺟﻼﻧﮯ ﻣﯿﮟ ﺍﻭﺭﻟﮍﮐﯿﺎﮞﻧﭽﺎﻧﮯ ﻣﯿﮟ ﺑﮩﺖ ﺑﮍﺍ ﻓﺮﻕ ﮨﮯ,1.0
758,طارق بن زیاد اگر آج زندہ ہوتے تو عمران خان کو اتنا ضرور کہتے کہ بیٹا کشتیاں جلانے میں اورلڑکیاں نچانے میں بہت بڑا۔۔۔,1.0
759,ملک میں جاری سیاسی صورتحال کے نتیجے میں کراچی اسٹاک ایکس چینج میں کاروباری ہفتے کے دوران ا۔۔۔,1.0
760,لاہور:ملاقات میں وفاقی اورصوبائی کابینہ میں ممکنہ ردوبدل پرتبادلہ خیال,0.0
761,پیپلز پارٹی کی جانب سے الطاف حسین کے خلاف تضحیک آمیز رویہ اپنایا گیا۔ مزید پڑھئے :,1.0
762,خودکشی حرام هے ۔توبه توبه,1.0
763,نہیں کوئ امکان ملنے کا تم سے :: مگر بات کرنے کو جی چاہتا ھے :,0.0
764,بات میں وزن هے,0.0
765,وہ اکثر مجھ سے کہتی تھی وہ اکثر مجھ سے کہتی تھیوفا ہے ذات عورت کی یہ جو مرد ہوتے ہیں بڑے ہی بے درد ہو تے ہیں ۔۔۔,1.0
766,انقلاب نامی کیڑا سب سے زیادہ بر صغیر میں پایا جاتا ہے ۔ دنیا بھر میں جو انقلاب آئے زیادہ تر انقلابوں کا کیڑا۔۔۔,1.0
767,لالے کی جان جب کشکول ہاتھ میں ہو تو اسے خلیفہ نہیں کہیں گے ہی کہیں گے نا,0.0
768,ملک سے لسانیت اور عصبیت کے خاتمے کے لیے ضروری ہے کہ نئے صوبوں کی تقسیم نسل یا لسان کی بنیاد پر نہ بلکہ اسے انتظامی بنیادوں پر تقسیم کیاجائے ۔,0.0
769,ہاشم ویلفیئر سوسائٹی ( رجسٹرڈ ) پنڈی ہاشم کی ایدھی سنٹر کراچی میں ڈکیتی کی دلیرانہ,1.0
770,: حکومت سیاسی قائدین کوتحفظ دینے میں ناکام ہوچکی ہے ،شیریں مزاری,1.0
771,فلمی ستارے تو ان علماے ؑ کرام کی دینی خدمات اور شخصیت سے متاثر ہو کر از خود کھنچے چلے آتے ہیں ۔,0.0
772,قائد انقلاب ڈاکٹر محمد طاہر القادری نے محاذ بدلا ہے منزل نہیں ۔,0.0
773,ﻣﯿﺮﺍ ﺭﺭﻟﭧ ﺩﯾﮑﮫ ﮐﺮ ﻣﯿﺮﮮ ﺍﺑﻮ ﻧﮯﺻﺮﻑ ﺍﺗﻨﺎ ﮨﯽ ﮐﮩﺎﻓﺮﺍﺯﺑﮓ ﺑﻮﺱ ﭼﺎﮨﺘﮯ ﮨﯿﮟ ﮐﮧ ﺁﭖ ﺍﺱ ﮔﮭﺮﺳﮯ ﺍﺑﮭﯽ ﺍﻭﺭ ﺍﺳﯽ ﻭﻗﺖ ﺩﻓﻌﮧﮨﻮﺟﺎﺋﯿﮟ :DVia,1.0
774,-پنج پیر اجتماع براہ راست دیکھنے کیلے اور تصویری جھلکیوں کیلے فیس بک کاوزٹ کریں ۔,0.0
775,بنگلہ دیش کی بڑی سیاسی پارٹی، جماعت اسلامی کے سابق سربراہ، غلام اعظم انتقال کر گئے ہیں,1.0
776,کیا کسی نے اس بات پر توجه دی که ذی الحج کا مھینه کتنے دن کا تھا پاکستان میں ۔۔۔امید ھے کسی نے تکلیف نھیں کی ھوگی۔۔,0.0
777,اوئے ے ے ے ڈڈو پھر آ گیا تو ھمارے گھر لڑائی پڑوانے,1.0
778,RT شیری مزاری نے پاکستان میں تیل کی کھداٴں ی سے پہلے ناگن ڈانس کیا کریں گی چندے سے انقلاب,0.0
779,= [ﺍﺳﻼﻡ ﺁﺑﺎﺩ] ﻣﺸﺮﻑ ﮐﯿﺨﻼﻑﻏﺪﺍﺭﯼ ﮐﯿﺲ ﮐﯽ ﺳﻤﺎﻋﺖ ﺑﻐﯿﺮﮐﺎﺭﺭﻭﺍﯼ 29ﺍﮐﺘﻮﺑﺮﺗﮏ ﻣﻠﺘﻮﯼ ﮐﺮﺩﯼ گئ,1.0
780,وھ تہی دست بھی کیا خوب کہانی گر تھاباتوں باتوں میں مجھے چاند بھی لا دیتا تھا,0.0
781,خیبر ایجنسی:باڑہ سپاہ میں شدت پسندوں کے ٹھکانوں پر ہیلی کاپٹرز کی شیلنگ,1.0
782,بریکنگ نیوز ٹویٹر پر زیادہ جلن کے بعد جیالے پٹواریوں کا غیر آئینی قبضہ رایوینڈ اور بلاول ہاؤس میں مٹھائیاں تقسیم,0.0
783,چلو مہاجر چلتے رہو اب دکھہ ہو ں ختم اب پھلتے رہو اب کليم الطافی,0.0
784,ڈاکٹر طاہر القادری کی جانب سے دھرنا اچانک ختم کرنے کا اعلان کیوں کیا گیا ؟ اندرکی کہانی!!تفصیل لنک میں ۔۔۔,0.0
785,پھر پٹواری پوچھتے ہیں کہ دھرنوں کا عوام کو کیا فائدہ پہنچ رہا ہے,0.0
786,دہشتگردی میں جاں بحق گریڈ 17 کیلیے 50 لاکھ، گریڈ 18، 19 کو 90 لاکھ روپے امداد ملے گی- وزیر اعظم میاں محمد نواز شریف,0.0
787,ہر ویلے انکار بچپن دے اساں یار اے گللاں چنگیاں تے نہیں -تمام ہندکو یا پوٹھوہاری سمجھنے والوں کے لیے خاص۔۔۔,1.0
788,ویسے تو زندگی موت اللہ کے ہاتھ میں هے لیکن بلٹ پروف گاڑی کو داد نہ دینا بهی زیادتی ہوگی۔آج یہودیوں کی بنائی ہوئی۔۔۔,1.0
789,بے شرم لوگ! ان کے نام کون رکھتا ہے,1.0
790,ہاں ۔۔۔اج کچھ پرابلم ہے ٹیوٹر میں ۔۔۔۔ٹھیک سے اپڈیٹ نہیں ھورہا۔ٹیوٹر کچھ کرو۔۔,1.0
791,آج کوئٹہ میں جمہوریت کی گاڑی پر حملہ ہو گیا۔ گاڑی بلٹ پروف تھی جس کی وجہ سے جمہوریت بچ گئی۔ :P,1.0
792,حکمران سے اچھائی کی توقع بے سود جو اپنوں کو نواز تے رہیں گے اور غریب عوام جائے بھاڑ میں ان کی بلا سے,1.0
793,اللہ رب العزت کا ذکر کیجیے اور سکونِ قلب حاصل کیجیے سبحان الله ،الحمد لله ،الله أكبر،لااله الا الله ،لاحول ولاقوة الا بالله,0.0
794,سیکیورٹی خدشہ،عمران خان کے کنٹینر کے پیچھے 2 کنٹینر رکھ دیئے,0.0
795,تے چاچے قادری نوُں ؟ایویں ای چھڈ دینا اے ؟,0.0
796,انقلاب میں پھٹے هوئے نوٹ بھی بطور چنده چل جائیں گے ۔۔۔چندے سے انقلاب,0.0
797,خواجہ سرا آصف شرم کرو,1.0
798,قادری اور عمران کا دھرنا چٹخارے دار چاٹ مصالحہ مکس,1.0
799,بات بات پر قسمیں کھا کر جھوٹ بولنے والا حوس اقتدار کا مارا ہوا لیڈر۔۔۔۔,1.0
800,پاکستانی کرکٹ ٹیم نے آج آسٹریلیا کے ساتھ وہ کیا ہے جو آفریدی سو میچوں کے بعد کسی ایک میچ میں کرتا ہے,1.0
801,چندے سے انقلاب لانے والی سوچ کو سات توپوں کی سلامی ۔۔۔,0.0
802,عابدشُرلی وہ شرُلی ہے جو دھماکہ کم کرتی ہے بدبُو زیادہ پھیلاتی ہے,1.0
803,"لاہور: دھرنوں اورجلسوں نے قوم میں آگاہی اور شعور پیدا کیا،چودھری پرویز الہٰی""",0.0
804,علاقے کی ہر دل عزیز ،معروف شخصیت,0.0
805,گہرے ہلکے ، ہلکے گہرے چھاے شام کے ساے ۔۔دھیرے دھیرے ، ہولے ہولے دل کی دھڑکن گاے ۔۔پروا سنگ سنگ، گونجے بن بن ،کوئل۔۔۔,0.0
806,کچھ ایسی بات محرم کا چاند کہتا ہے کہ سال بھر مِرا دِل کربلا میں رہتا ہے !,0.0
807,جو درد دل لوگ اور دھرنے میں شامل ھونے کی تمنا رکھنے والے دوست دھرنے ختم ھونے پر افسرد ہ ھیں اور اپنی بساط کے ۔۔۔,1.0
808,پاکستان مسلم لیگ ن روشن پاکستان کا نشان,0.0
809,حالات کے مطابق فیصلے لینا پڑتے ہیں ۔ عوامی تحریک سرمایا داروں کی جماعت نہیں کے صرف اپنی انا کی خاطر اتنے ریسورسز۔۔۔,1.0
810,:منوں ڈیزل تھوڑا پوا دے نچاں میں ساری رات میری ٹنکی فل کرا دے نچاں میں ساری رات,0.0
811,بسم اللہ الرحمن الرحیم السلام علیکم : آج جمعہ مبارک ہے =28 ذوالحج= 143524 اکتوبر = 201410 کاتک = 2071مطیع اللہ راشد,0.0
812,خوبصورت نظم تمہیں یاروں مبارک ہو عمرابن خطاب آیا خدا سے میں نے مانگا تھا دعاؤں کا جواب آیا سیدنا عمر فاروق رضی اللہ تعالی عنہ,0.0
813,اب پانی سر سے اونچا ہوچکا ہے ،اب بات ناقابل واپسی تک جا پہنچی ہے ،فاروق ستار,1.0
